/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Road_Safety_Services_and_Design1/348.jpg,286,373,314,398,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Road_Safety_Services_and_Design1/348.jpg,255,298,273,316,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Road_Safety_Services_and_Design1/349.jpg,285,373,316,396,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Road_Safety_Services_and_Design1/349.jpg,253,295,268,318,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Road_Safety_Services_and_Design1/350.jpg,290,376,316,399,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Road_Safety_Services_and_Design1/350.jpg,220,352,230,370,heavy vehicle
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Road_Safety_Services_and_Design1/350.jpg,252,298,265,315,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Road_Safety_Services_and_Design1/351.jpg,292,374,319,400,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Road_Safety_Services_and_Design1/351.jpg,221,352,232,369,heavy vehicle
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Road_Safety_Services_and_Design1/351.jpg,250,299,262,313,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Road_Safety_Services_and_Design1/352.jpg,291,374,321,399,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Road_Safety_Services_and_Design1/352.jpg,222,352,230,370,heavy vehicle
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Road_Safety_Services_and_Design1/353.jpg,293,374,322,396,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Road_Safety_Services_and_Design1/353.jpg,501,355,519,380,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Road_Safety_Services_and_Design1/353.jpg,220,354,229,370,heavy vehicle
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Road_Safety_Services_and_Design1/354.jpg,501,354,518,380,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Road_Safety_Services_and_Design1/354.jpg,295,374,324,401,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Road_Safety_Services_and_Design1/354.jpg,217,349,229,372,heavy vehicle
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Road_Safety_Services_and_Design1/355.jpg,297,374,325,400,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Road_Safety_Services_and_Design1/355.jpg,498,352,515,377,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Road_Safety_Services_and_Design1/355.jpg,213,344,230,370,heavy vehicle
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Road_Safety_Services_and_Design1/356.jpg,499,362,520,387,car
