/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,66,468,89,488,heavy vehicle
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,70,110,82,148,heavy vehicle
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,102,494,127,511,heavy vehicle
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,13,578,38,594,heavy vehicle
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,64,67,74,92,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,32,161,44,187,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,9,176,19,206,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,7,320,17,347,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,30,247,39,271,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,130,268,145,284,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,166,314,186,331,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,220,305,234,321,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,28,548,45,562,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,127,430,144,450,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,156,441,173,456,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,187,449,200,460,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,234,438,251,451,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,245,407,262,420,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,228,393,247,405,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,238,365,256,381,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,196,370,213,382,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,181,400,200,415,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,301,486,310,516,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,298,303,306,326,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,324,318,335,348,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,332,365,339,391,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,362,324,371,347,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,382,316,392,336,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,386,289,398,311,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,367,140,375,164,car
/media/santosh/newdrive/prafulla/aerial_motion_dataset/0_aerial_final_dataset/new_Drone_highway_overpass_traffic/475.jpg,342,135,350,161,car
